program id;overlap
247594;20
304349;20
41263;19
94827;19
94854;19
120727;19
141775;19
162773;19
163072;19
238236;19
249862;19
255630;19
278476;19
1907;18
19485;18
24396;18
35492;18
41483;18
41547;18
42209;18
51253;18
61279;18
65929;18
79878;18
82030;18
89928;18
91142;18
92822;18
100059;18
110520;18
123189;18
126983;18
130458;18
158499;18
181246;18
186182;18
186183;18
186184;18
189740;18
191721;18
192906;18
200862;18
203626;18
251928;18
253476;18
256960;18
266613;18
275857;18
277956;18
281831;18
