program id;overlap
204125;21
204131;21
204162;21
75993;18
130296;18
5122;17
46899;17
47669;17
62563;17
81729;17
83744;17
88441;17
95861;17
96489;17
105042;17
106690;17
106695;17
107305;17
108601;17
108751;17
112624;17
112774;17
119281;17
120179;17
120180;17
120187;17
120203;17
127329;17
130746;17
131033;17
131506;17
138622;17
138626;17
138628;17
138634;17
138639;17
138641;17
138643;17
138685;17
138918;17
139459;17
140461;17
153355;17
153766;17
164943;17
167431;17
177809;17
177810;17
178300;17
181566;17
