program id;overlap
62200;25
122514;25
99101;23
38051;21
38519;21
38520;21
49017;21
56468;21
66380;21
66382;21
74334;21
74932;21
76035;21
80108;21
84641;21
110129;21
114464;21
134654;21
138035;21
141223;21
155084;21
184185;21
192080;21
293550;21
302352;21
