program id;overlap
123229;19
244840;19
336898;18
10766;17
13942;17
96130;17
176849;17
50206;16
56142;16
76677;16
111651;16
120514;16
120518;16
164306;16
168090;16
201472;16
291509;16
194;15
14113;15
26898;15
52678;15
62510;15
63139;15
79343;15
79901;15
80883;15
81630;15
92297;15
105723;15
109344;15
120471;15
120520;15
131506;15
133124;15
152732;15
153511;15
153861;15
156550;15
157639;15
162762;15
163664;15
165402;15
165622;15
165625;15
165638;15
165639;15
169803;15
171148;15
179753;15
188623;15
