program id;overlap
192217;22
166060;21
53817;20
48764;19
203310;19
239632;19
56543;18
138037;18
216443;18
1117;17
59721;17
95796;17
108866;17
117521;17
117800;17
117828;17
117829;17
117830;17
117841;17
118074;17
118075;17
118087;17
118090;17
118091;17
118145;17
118146;17
118147;17
118148;17
118149;17
118150;17
118151;17
118152;17
118153;17
118154;17
118155;17
118156;17
118157;17
118158;17
118159;17
118160;17
118161;17
118162;17
118163;17
118200;17
118214;17
118215;17
118216;17
118217;17
118218;17
118220;17
