program_id;overlap_count;jaccard_index
529;26;0.4906
5720;25;0.6579
6586;23;0.4423
6636;26;0.4906
7291;26;0.5200
7715;26;0.7222
7993;24;0.6000
8516;24;0.3077
8756;24;0.6316
8760;23;0.5349
10385;24;0.5000
14637;23;0.4340
18211;26;0.4262
22782;23;0.3898
22784;26;0.5306
22785;24;0.5217
22791;25;0.5952
22816;25;0.7143
23538;24;0.6000
23544;24;0.5333
23658;25;0.5814
23660;23;0.6389
24220;24;0.5455
24399;24;0.5455
25699;26;0.5778
25701;24;0.5217
25702;24;0.5106
25713;25;0.5000
25714;24;0.5217
25716;24;0.4898
25720;26;0.4906
25721;25;0.5208
25724;25;0.4808
25725;24;0.4138
25726;25;0.4808
25728;23;0.4894
25729;24;0.5217
25730;25;0.5952
25731;26;0.5000
25737;23;0.5227
25738;25;0.5102
25746;24;0.5333
25785;23;0.6571
26056;26;0.3562
29903;24;0.5000
29905;24;0.4898
31164;26;0.4333
33544;23;0.6571
33817;24;0.4068
34223;25;0.5556
34888;23;0.5750
38165;26;0.5652
38794;27;0.4737
45674;24;0.4138
49626;24;0.3692
55328;26;0.5652
55341;25;0.4808
55364;25;0.6757
55899;26;0.4906
55908;24;0.6486
56118;24;0.6857
59173;25;0.6757
61349;23;0.6765
61479;23;0.4259
63541;25;0.6250
64056;26;0.4906
64304;23;0.3151
64412;26;0.6190
65504;27;0.4091
67056;26;0.4127
81492;24;0.7500
81841;27;0.3293
82045;25;0.4464
82107;26;0.4815
82114;26;0.5200
85583;24;0.5714
87233;24;0.3934
89574;25;0.5814
90453;25;0.6410
91915;23;0.4107
99489;25;0.4717
100189;24;0.6000
101100;23;0.4259
101861;27;0.5870
101862;27;0.4909
107256;24;0.4364
107351;23;0.6389
109116;25;0.3049
113023;27;0.2727
113979;24;0.3529
115269;25;0.5682
116774;26;0.6047
118266;25;0.3731
118375;24;0.6857
119651;26;0.5778
120184;25;0.3289
120200;25;0.3289
120201;25;0.3289
120209;25;0.3289
127712;23;0.4107
130145;25;0.6944
130859;26;0.4127
132352;24;0.6486
132920;24;0.4528
136298;26;0.3881
137930;25;0.6579
138298;25;0.2809
140227;26;0.6667
141397;23;0.6389
143059;27;0.4737
153758;24;0.6857
166761;27;0.5745
178532;24;0.5714
178945;26;0.2549
178947;25;0.6410
180576;25;0.5556
183907;25;0.6579
187298;24;0.3158
187378;24;0.5217
188123;26;0.4561
188182;24;0.4364
188480;25;0.5952
188778;25;0.4717
189894;25;0.5208
192245;24;0.2892
192376;24;0.3934
192962;23;0.6765
193008;26;0.6190
193041;24;0.4898
194149;25;0.6098
195163;24;0.5455
197605;25;0.2809
200193;24;0.7273
202865;24;0.5854
203246;25;0.6250
203298;25;0.6410
203299;25;0.6757
204468;24;0.6154
209264;23;0.3151
210375;24;0.6154
212252;24;0.5455
212688;24;0.4364
212689;23;0.5111
212838;23;0.3333
212839;24;0.3077
212901;26;0.5098
212975;25;0.4902
213283;23;0.6053
213436;26;0.4815
213481;25;0.5556
213483;27;0.4576
213487;26;0.5778
213488;24;0.5455
213549;24;0.7500
213580;25;0.6579
213782;27;0.4576
214945;23;0.3194
215229;23;0.3067
216175;24;0.6857
220029;24;0.6667
220888;24;0.4898
227554;24;0.6316
229014;25;0.6757
235988;24;0.7273
239059;25;0.4464
239367;26;0.5652
240707;26;0.4000
244870;26;0.6190
244882;25;0.6944
245415;26;0.3250
245425;25;0.2874
245430;25;0.2874
248232;24;0.4444
249961;24;0.3117
249983;24;0.6154
250082;23;0.3433
250354;23;0.3333
250606;26;0.3514
250723;26;0.5652
250760;26;0.3881
250761;26;0.5532
250762;25;0.4902
256316;24;0.6000
256817;24;0.5000
257052;23;0.5897
257199;26;0.6842
258440;26;0.5532
262594;24;0.6486
268264;23;0.3067
268460;23;0.3151
268947;25;0.3086
269412;26;0.2600
269470;23;0.3151
269496;25;0.3289
269497;24;0.3000
269540;23;0.3151
269609;23;0.3151
269643;24;0.3243
269681;24;0.3077
269691;23;0.3485
270870;25;0.3086
271480;23;0.6216
272370;23;0.3898
274431;23;0.4423
276677;23;0.5750
276874;24;0.4706
288170;23;0.4423
288516;26;0.7647
289877;23;0.5750
290391;23;0.3898
291023;24;0.4364
291919;24;0.5581
292000;25;0.5952
292001;23;0.5750
292059;26;0.5652
294398;27;0.4030
296197;24;0.5581
296198;24;0.6154
296200;25;0.6757
296903;26;0.5098
297405;23;0.4035
304974;23;0.5227
307253;24;0.6316
311625;23;0.5476
312555;23;0.4600
313837;23;0.3898
313891;23;0.3966
313894;23;0.3966
314015;23;0.5349
315257;23;0.5610
316457;25;0.3205
318624;24;0.4528
320429;23;0.4423
323220;26;0.5306
330395;26;0.6842
331429;24;0.4898
331574;23;0.4107
334706;25;0.6579
336529;24;0.5333
339355;23;0.4423
344791;24;0.5854
