program id;overlap
226283;18
43914;17
43953;17
94094;17
310509;17
318435;17
7899;16
10918;16
10919;16
10923;16
10925;16
18920;16
19492;16
19992;16
20728;16
20741;16
20747;16
20748;16
22021;16
22022;16
22029;16
22031;16
22032;16
22034;16
22035;16
