program id;overlap
100334;23
105371;23
187077;22
106233;21
108369;21
123879;21
218134;21
171408;20
179596;20
189426;20
277667;20
289796;20
291337;20
292034;20
295729;20
295730;20
295732;20
295852;20
295853;20
295854;20
317512;20
317975;20
7893;19
60790;19
62882;19
94633;19
99446;19
99456;19
120159;19
121582;19
141844;19
144534;19
189427;19
192263;19
287082;19
291025;19
291026;19
291182;19
295850;19
295856;19
10796;18
19487;18
19494;18
30945;18
35323;18
41015;18
41017;18
41027;18
41049;18
41059;18
