program_id;overlap_count;signature_length;jaccard_index
1249;5;30;0.1667
1789;4;30;0.1333
2409;4;30;0.1333
2894;4;30;0.1333
3472;4;30;0.1333
3506;3;30;0.1000
3815;3;30;0.1000
6975;3;30;0.1000
10963;3;30;0.1000
10964;3;30;0.1000
11557;3;30;0.1000
11760;3;30;0.1000
16169;3;30;0.1000
16185;3;30;0.1000
16189;3;30;0.1000
18224;4;30;0.1333
24077;3;30;0.1000
34858;3;30;0.1000
36216;4;30;0.1333
36217;4;30;0.1333
36219;4;30;0.1333
36220;4;30;0.1333
38846;4;30;0.1333
44641;3;30;0.1000
44723;3;30;0.1000
51494;3;30;0.1000
54849;4;30;0.1333
54851;4;30;0.1333
56968;3;30;0.1000
59977;5;30;0.1667
59978;5;30;0.1667
63267;3;30;0.1000
72507;3;30;0.1000
72674;3;30;0.1000
76793;3;30;0.1000
76936;3;30;0.1000
80924;4;30;0.1333
83313;3;30;0.1000
85530;4;30;0.1333
98723;4;30;0.1333
98724;4;30;0.1333
105022;3;30;0.1000
107929;3;30;0.1000
115142;3;30;0.1000
119358;4;30;0.1333
129937;3;30;0.1000
131714;3;30;0.1000
131728;3;30;0.1000
131738;3;30;0.1000
132466;4;30;0.1333
133070;3;30;0.1000
133071;3;30;0.1000
133072;3;30;0.1000
133073;3;30;0.1000
139741;3;30;0.1000
139742;3;30;0.1000
139743;3;30;0.1000
139744;3;30;0.1000
139745;3;30;0.1000
139746;3;30;0.1000
139747;3;30;0.1000
139748;3;30;0.1000
139761;3;30;0.1000
139786;3;30;0.1000
140325;4;30;0.1333
140354;4;30;0.1333
141413;4;30;0.1333
151675;4;30;0.1333
152016;4;30;0.1333
152256;4;30;0.1333
155659;3;30;0.1000
155660;3;30;0.1000
155661;3;30;0.1000
155662;3;30;0.1000
161168;3;30;0.1000
165233;3;30;0.1000
168185;3;30;0.1000
168566;4;30;0.1333
169585;3;30;0.1000
171129;5;30;0.1667
171451;4;30;0.1333
172242;4;30;0.1333
174491;3;30;0.1000
174595;3;30;0.1000
178343;4;30;0.1333
180602;3;30;0.1000
185115;4;30;0.1333
188662;3;30;0.1000
191468;3;30;0.1000
202107;4;30;0.1333
208138;4;30;0.1333
208140;4;30;0.1333
211995;3;30;0.1000
269410;3;30;0.1000
286812;3;30;0.1000
290892;3;30;0.1000
300613;3;30;0.1000
316458;4;30;0.1333
317984;4;30;0.1333
337900;4;30;0.1333
