program id;overlap
53842;18
85478;18
95118;18
258993;18
280375;18
347143;18
46899;17
56064;17
109960;17
111805;17
130746;17
140408;17
165253;17
178300;17
203554;17
266223;17
351766;17
351770;17
64310;16
73089;16
81729;16
92435;16
96191;16
96192;16
100345;16
108488;16
108489;16
109955;16
110892;16
121706;16
127949;16
135841;16
143216;16
144217;16
153366;16
171597;16
189122;16
191778;16
198897;16
203553;16
227308;16
230193;16
230215;16
240450;16
259346;16
266502;16
273630;16
289948;16
289949;16
290148;16
