program_id;overlap_count;jaccard_index
8647;19;0.6786
10225;21;0.8750
18244;20;0.7143
22926;19;0.7308
40404;20;0.6897
47970;20;0.6667
81129;20;0.6897
81168;19;0.6786
82844;21;0.8400
87165;20;0.7143
87539;20;0.7692
92898;19;0.6129
94360;20;0.6897
99511;20;0.6897
120185;20;0.6667
120190;21;0.7241
120193;20;0.6667
131666;19;0.7037
133649;19;0.6129
135098;20;0.6667
136488;20;0.6667
139800;20;0.7143
145806;19;0.6333
153026;20;0.7143
189661;21;0.7500
191276;19;0.7308
195309;20;0.7143
200752;21;0.8077
245222;20;0.6667
245416;20;0.6667
276394;22;0.8800
276395;20;0.6452
286655;19;0.5938
289199;20;0.7143
292545;21;0.7241
301792;19;0.6129
314032;21;0.8400
314048;21;0.7500
331473;21;0.7241
