program_id;overlap_count;jaccard_index
5995;20;0.7407
22775;20;0.7407
23601;20;0.7692
25736;22;0.7857
25794;21;0.7241
29699;20;0.7407
32092;20;0.7143
32246;21;0.8077
38163;20;0.7407
58195;23;0.8214
60091;20;0.6452
64198;21;0.7000
75353;22;0.8462
143954;20;0.6897
175006;22;0.8462
189376;21;0.8077
194142;21;0.7241
200058;22;0.7857
206806;22;0.8148
212068;20;0.7143
212969;20;0.6250
213393;21;0.8400
213834;23;0.8519
213843;23;0.8214
224455;23;0.8214
227327;20;0.6897
233329;22;0.8800
239844;21;0.7000
254874;23;0.8519
256539;21;0.7778
260918;21;0.7241
274248;22;0.8148
286444;20;0.7407
290056;20;0.6667
301973;20;0.7407
312682;20;0.6250
312683;20;0.6250
328950;20;0.6667
338760;21;0.7000
339136;21;0.7000
