program_id;overlap_count;jaccard_index
1622;20;0.7143
20769;20;0.7143
20832;20;0.7143
68432;22;0.8148
96444;20;0.6452
98318;20;0.6897
104457;21;0.7500
115754;23;0.8519
134945;22;0.7586
134972;22;0.7586
171417;23;0.8214
176218;20;0.7143
176439;20;0.6897
176537;20;0.6452
178809;21;0.7000
186706;21;0.7241
188729;22;0.7857
188730;22;0.7586
188941;23;0.8214
188945;21;0.7241
190290;21;0.7241
194807;20;0.6667
209927;20;0.6897
222132;21;0.8077
223139;20;0.6897
223140;20;0.6897
223141;20;0.6897
229780;20;0.6897
230981;20;0.7143
248897;21;0.7500
268683;21;0.7000
268813;21;0.7000
269430;20;0.6667
280945;20;0.6667
294969;21;0.7500
320029;21;0.7500
332133;21;0.7500
333345;20;0.6452
342959;20;0.6897
344382;21;0.7778
344387;20;0.7407
344426;21;0.7778
