program id;overlap
191386;21
58278;20
92897;20
98554;20
135019;20
135214;20
140152;20
140154;20
140160;20
140162;20
152687;20
153757;20
153758;20
201618;20
212013;20
215451;20
215452;20
246817;20
277752;20
286390;20
5725;19
6520;19
28051;19
28128;19
28159;19
28164;19
36795;19
37256;19
48515;19
51927;19
95238;19
98482;19
98497;19
99530;19
100886;19
104862;19
110063;19
111495;19
114647;19
121674;19
127864;19
127905;19
135095;19
135099;19
138232;19
140153;19
140158;19
140159;19
140163;19
167481;19
