program id;overlap
100152;19
273322;19
5906;18
27850;18
61525;18
64302;18
64303;18
64304;18
76456;18
90199;18
93119;18
94201;18
94794;18
100153;18
100160;18
109117;18
117123;18
127878;18
141038;18
195234;18
216109;18
216113;18
221465;18
226741;18
239031;18
245827;18
249961;18
250337;18
250814;18
268460;18
269469;18
269470;18
269539;18
269540;18
269608;18
269609;18
269621;18
269642;18
269777;18
272124;18
277131;18
313510;18
316457;18
11761;17
12019;17
20706;17
20717;17
20743;17
22120;17
27628;17
