program id;overlap
104872;23
17827;22
17837;22
73028;22
103481;21
349862;20
52150;19
52161;19
52244;19
57137;19
87426;19
99496;19
102592;19
116714;19
123358;19
165232;19
219462;19
26915;18
38159;18
51286;18
53192;18
55528;18
87161;18
95932;18
99760;18
99857;18
100451;18
102042;18
102091;18
104487;18
111566;18
137166;18
141431;18
141433;18
141434;18
156094;18
179619;18
181545;18
181546;18
181547;18
185109;18
185964;18
191349;18
225233;18
237587;18
246883;18
246884;18
248658;18
273187;18
273189;18
