program_id;overlap_count;signature_length;jaccard_index
601;6;30;0.2000
1753;8;30;0.2667
1769;8;30;0.2667
1973;6;30;0.2000
2960;6;30;0.2000
3961;6;30;0.2000
8764;7;30;0.2333
8937;6;30;0.2000
14126;6;30;0.2000
18366;7;30;0.2333
18921;8;30;0.2667
19479;6;30;0.2000
19489;7;30;0.2333
22040;7;30;0.2333
27024;7;30;0.2333
27083;7;30;0.2333
27084;7;30;0.2333
28289;7;30;0.2333
29032;7;30;0.2333
33142;8;30;0.2667
34198;6;30;0.2000
34299;8;30;0.2667
37078;6;30;0.2000
37793;6;30;0.2000
37862;6;30;0.2000
38374;6;30;0.2000
38391;6;30;0.2000
39918;6;30;0.2000
46657;6;30;0.2000
47661;6;30;0.2000
53739;6;30;0.2000
55581;6;30;0.2000
56074;6;30;0.2000
56974;6;30;0.2000
61062;6;30;0.2000
62990;6;30;0.2000
68983;6;30;0.2000
77852;7;30;0.2333
79954;6;30;0.2000
83590;8;30;0.2667
85463;6;30;0.2000
86755;6;30;0.2000
91960;6;30;0.2000
94622;6;30;0.2000
101092;6;30;0.2000
101093;6;30;0.2000
104406;6;30;0.2000
104720;6;30;0.2000
107387;6;30;0.2000
107942;6;30;0.2000
108354;6;30;0.2000
109415;5;30;0.1667
109765;6;30;0.2000
110805;6;30;0.2000
115217;6;30;0.2000
115270;7;30;0.2333
117727;6;30;0.2000
119610;8;30;0.2667
124502;8;30;0.2667
131996;6;30;0.2000
133550;6;30;0.2000
136047;6;30;0.2000
141341;6;30;0.2000
143075;7;30;0.2333
144677;6;30;0.2000
145329;6;30;0.2000
165188;7;30;0.2333
166189;6;30;0.2000
173185;6;30;0.2000
173712;6;30;0.2000
175151;6;30;0.2000
175967;6;30;0.2000
178827;5;30;0.1667
191596;6;30;0.2000
194126;6;30;0.2000
211265;6;30;0.2000
212977;6;30;0.2000
213042;7;30;0.2333
213506;6;30;0.2000
218507;6;30;0.2000
218984;6;30;0.2000
221440;6;30;0.2000
225007;6;30;0.2000
225008;6;30;0.2000
225566;6;30;0.2000
225605;7;30;0.2333
227192;6;30;0.2000
231303;6;30;0.2000
238846;6;30;0.2000
250212;6;30;0.2000
253636;6;30;0.2000
253711;6;30;0.2000
253712;6;30;0.2000
254594;7;30;0.2333
255108;6;30;0.2000
274868;6;30;0.2000
282166;7;30;0.2333
298705;6;30;0.2000
338321;6;30;0.2000
340793;5;30;0.1667
