program id;overlap
173593;25
298705;25
131112;21
131113;21
131115;21
208316;21
214918;21
32097;20
34164;20
71555;20
73362;20
75888;20
99896;20
139192;20
164399;20
166743;20
272514;20
293333;20
328085;20
328332;20
6337;19
65113;19
82844;19
83385;19
102770;19
153799;19
153805;19
174931;19
192472;19
202391;19
214993;19
234914;19
245135;19
246140;19
255222;19
255223;19
255224;19
255225;19
255226;19
255227;19
257446;19
276862;19
348670;19
1445;18
15265;18
24487;18
37668;18
44797;18
76632;18
80445;18
