program id;overlap
345018;19
38238;17
51601;17
156864;17
178067;17
193975;17
193977;17
193978;17
194258;17
196199;17
204441;17
210042;17
266978;17
278111;17
299927;17
5567;16
7607;16
23546;16
32123;16
34264;16
38210;16
38227;16
57058;16
57059;16
60036;16
78812;16
87748;16
90971;16
95729;16
102296;16
105084;16
109134;16
112326;16
113998;16
120781;16
121601;16
124725;16
125233;16
125234;16
125235;16
130047;16
130819;16
131033;16
144335;16
152457;16
164925;16
182582;16
193770;16
193862;16
194066;16
