program_id;overlap_count;jaccard_index
796;23;0.8214
2162;21;0.7000
4601;20;0.6667
11545;23;0.8519
16627;21;0.7500
16639;21;0.7241
16655;21;0.7000
16687;23;0.8214
19670;21;0.7241
19675;21;0.7000
19679;21;0.7000
19681;21;0.7000
19691;21;0.7000
19693;21;0.7000
30657;23;0.8519
59833;23;0.7931
61146;21;0.7000
62539;22;0.7586
62546;20;0.6667
64853;23;0.7931
66643;20;0.6897
68425;20;0.6897
68426;20;0.6667
72126;21;0.7500
73010;21;0.7000
85565;21;0.7241
86465;22;0.7586
89250;23;0.7931
93064;23;0.7667
93602;23;0.8214
96444;22;0.7333
121839;20;0.6897
122952;22;0.7586
123152;23;0.7931
177870;21;0.7000
180433;20;0.6452
197723;23;0.8214
197726;20;0.7143
197727;23;0.8214
197729;23;0.8214
197732;20;0.7143
197736;23;0.7931
228721;21;0.7000
229939;21;0.7000
248179;23;0.7931
248181;23;0.7931
257872;21;0.7000
263498;21;0.7241
268813;21;0.6774
269430;22;0.7586
292987;20;0.6667
300077;21;0.7778
304656;21;0.7000
319159;20;0.6250
