program id;overlap
50461;19
7071;18
118115;18
143128;18
161187;18
226250;18
276781;18
319088;18
2309;17
3132;17
6287;17
34699;17
50460;17
55012;17
55013;17
55809;17
61510;17
66840;17
68985;17
71544;17
83679;17
110892;17
123253;17
132700;17
160327;17
