program id;overlap
119304;25
131914;25
156290;25
159841;25
209304;25
104568;24
109970;24
113187;24
114284;24
167268;24
101493;23
109954;23
124019;23
127895;23
129818;23
185780;23
4736;22
98359;22
98360;22
101447;22
101468;22
101492;22
124819;22
127893;22
144484;22
159965;22
338995;22
9999;21
55630;21
95891;21
109128;21
128908;21
131060;21
153491;21
176203;21
338432;21
48147;20
49777;20
49780;20
52553;20
57145;20
81422;20
86271;20
95871;20
95886;20
96037;20
100100;20
104002;20
104587;20
128116;20
