program_id;overlap_count;signature_length;jaccard_index
3555;7;30;0.2333
4004;7;30;0.2333
6100;7;30;0.2333
15253;7;30;0.2333
26644;6;30;0.2000
46180;7;30;0.2333
48482;7;30;0.2333
48490;6;30;0.2000
48506;7;30;0.2333
49775;7;30;0.2333
55580;6;30;0.2000
57009;7;30;0.2333
67421;7;30;0.2333
74528;6;30;0.2000
75327;7;30;0.2333
77538;7;30;0.2333
82306;7;30;0.2333
82685;7;30;0.2333
83222;8;30;0.2667
85280;7;30;0.2333
85282;8;30;0.2667
87431;7;30;0.2333
87432;7;30;0.2333
92841;6;30;0.2000
98011;6;30;0.2000
98821;7;30;0.2333
99754;8;30;0.2667
110593;6;30;0.2000
115451;6;30;0.2000
116454;6;30;0.2000
117868;7;30;0.2333
120969;7;30;0.2333
121822;8;30;0.2667
134350;7;30;0.2333
138721;8;30;0.2667
140590;7;30;0.2333
143012;7;30;0.2333
157859;6;30;0.2000
158325;8;30;0.2667
158561;7;30;0.2333
163833;6;30;0.2000
165665;8;30;0.2667
166124;7;30;0.2333
170881;7;30;0.2333
171248;9;30;0.3000
171583;9;30;0.3000
171718;9;30;0.3000
171766;8;30;0.2667
172513;7;30;0.2333
173078;6;30;0.2000
177730;7;30;0.2333
183629;8;30;0.2667
191007;6;30;0.2000
198310;8;30;0.2667
198410;7;30;0.2333
199684;6;30;0.2000
203243;7;30;0.2333
203624;7;30;0.2333
207363;7;30;0.2333
213255;6;30;0.2000
214092;7;30;0.2333
217894;6;30;0.2000
235876;6;30;0.2000
235878;8;30;0.2667
239057;7;30;0.2333
267539;6;30;0.2000
270222;7;30;0.2333
271743;8;30;0.2667
273676;7;30;0.2333
281860;6;30;0.2000
283504;7;30;0.2333
290070;7;30;0.2333
290111;6;30;0.2000
307253;6;30;0.2000
315519;6;30;0.2000
322008;7;30;0.2333
329836;7;30;0.2333
329994;7;30;0.2333
330179;6;30;0.2000
332112;7;30;0.2333
332117;7;30;0.2333
332119;7;30;0.2333
332124;6;30;0.2000
332126;6;30;0.2000
332129;8;30;0.2667
332134;7;30;0.2333
332136;7;30;0.2333
332137;7;30;0.2333
332145;8;30;0.2667
332151;8;30;0.2667
332153;8;30;0.2667
332157;7;30;0.2333
332158;7;30;0.2333
332159;7;30;0.2333
332168;6;30;0.2000
332175;8;30;0.2667
332176;7;30;0.2333
332178;9;30;0.3000
332179;7;30;0.2333
348621;7;30;0.2333
