program_id;overlap_count;jaccard_index
50141;19;0.8261
53222;17;0.7391
55522;19;0.8636
62046;17;0.7391
82074;20;0.9091
90942;17;0.7083
105321;17;0.7083
109921;17;0.6800
114890;18;0.8182
122199;17;0.7083
131370;17;0.7083
135732;17;0.6800
155067;17;0.7083
155750;18;0.7200
167422;17;0.7391
168010;19;0.8261
168201;17;0.7083
188071;17;0.7391
189315;18;0.7826
194584;19;0.8261
213724;18;0.7826
230849;18;0.7826
230850;18;0.7826
232747;17;0.6538
245400;17;0.7391
259362;17;0.7391
264782;17;0.6800
285073;17;0.6800
