program id;overlap
174814;21
228597;17
258721;17
69474;16
82108;16
82112;16
97401;16
134582;16
191593;16
213472;16
243578;16
243579;16
243580;16
243581;16
254373;16
254374;16
254375;16
299965;16
33994;15
34720;15
59193;15
68380;15
69975;15
83669;15
85025;15
85036;15
97693;15
126264;15
139596;15
144449;15
145980;15
154516;15
158064;15
158312;15
167469;15
178574;15
179337;15
196513;15
202329;15
212981;15
213826;15
220021;15
253503;15
269607;15
272126;15
304375;15
304380;15
305070;15
341043;15
1504;14
