program id;overlap
192427;24
279046;23
266;22
52981;22
57677;22
66932;22
77821;22
77824;22
77831;22
77832;22
77839;22
77840;22
77843;22
81299;22
81300;22
81301;22
87540;22
89127;22
103820;22
105804;22
108704;22
120464;22
167121;22
167122;22
186270;22
