program id;overlap
154377;24
95311;23
98924;23
158127;23
276875;23
329926;23
4302;22
59845;22
85409;22
115067;22
140090;22
140672;22
140674;22
140675;22
192832;22
195015;22
249547;22
279895;22
302906;22
33576;21
44061;21
49451;21
93500;21
129111;21
154106;21
154514;21
154515;21
157331;21
157337;21
157448;21
157476;21
158056;21
158058;21
167585;21
168235;21
180578;21
180579;21
184541;21
227863;21
228219;21
292346;21
304503;21
304504;21
304505;21
304506;21
304507;21
304508;21
304618;21
304834;21
305071;21
