program id;overlap
60144;20
63919;17
82569;17
87775;17
246142;17
25714;16
25730;16
39965;16
53192;16
55023;16
62298;16
81652;16
82299;16
87267;16
101986;16
109168;16
117451;16
120138;16
120151;16
120163;16
120164;16
120166;16
120181;16
120183;16
120189;16
120191;16
120199;16
120205;16
120207;16
120893;16
124780;16
126864;16
133417;16
134744;16
162845;16
170824;16
214209;16
263022;16
285949;16
286888;16
288529;16
293638;16
295126;16
295310;16
309397;16
318459;16
322362;16
323409;16
329822;16
330749;16
