program id;overlap
48923;18
132673;18
203629;18
254652;18
254653;18
117719;17
159552;17
182664;17
189783;17
193659;17
198287;17
267607;17
349071;17
349072;17
322;16
9564;16
24166;16
24343;16
39835;16
48901;16
55975;16
91104;16
107597;16
109544;16
122519;16
130458;16
132340;16
132666;16
133730;16
136408;16
145318;16
145322;16
152823;16
159245;16
160131;16
160195;16
166023;16
186182;16
186183;16
186184;16
193146;16
194979;16
194986;16
216844;16
216852;16
216865;16
216875;16
217631;16
222716;16
228522;16
