program_id;overlap_count;signature_length;jaccard_index
3884;5;30;0.1667
3992;4;30;0.1333
4553;4;30;0.1333
4554;4;30;0.1333
7893;4;30;0.1333
14288;5;30;0.1667
18402;4;30;0.1333
18582;4;30;0.1333
22931;4;30;0.1333
29835;4;30;0.1333
37816;4;30;0.1333
37824;5;30;0.1667
37833;4;30;0.1333
46161;6;30;0.2000
52645;4;30;0.1333
53187;6;30;0.2000
56926;5;30;0.1667
56982;6;30;0.2000
60828;4;30;0.1333
61007;4;30;0.1333
62807;4;30;0.1333
63772;5;30;0.1667
66258;4;30;0.1333
68562;5;30;0.1667
78501;4;30;0.1333
81350;4;30;0.1333
81841;4;30;0.1333
93041;4;30;0.1333
97039;4;30;0.1333
97448;4;30;0.1333
99365;4;30;0.1333
102681;4;30;0.1333
110449;4;30;0.1333
115302;4;30;0.1333
130119;4;30;0.1333
130296;4;30;0.1333
131061;4;30;0.1333
131063;4;30;0.1333
131067;4;30;0.1333
131664;4;30;0.1333
133337;4;30;0.1333
134022;4;30;0.1333
135874;4;30;0.1333
137575;4;30;0.1333
140163;4;30;0.1333
140685;5;30;0.1667
155124;4;30;0.1333
155955;4;30;0.1333
160242;5;30;0.1667
160675;4;30;0.1333
162611;4;30;0.1333
162614;4;30;0.1333
162622;4;30;0.1333
162800;4;30;0.1333
166454;4;30;0.1333
168150;5;30;0.1667
168625;4;30;0.1333
171438;4;30;0.1333
178096;4;30;0.1333
185908;4;30;0.1333
188653;4;30;0.1333
204131;4;30;0.1333
204160;4;30;0.1333
204162;4;30;0.1333
209427;4;30;0.1333
219206;4;30;0.1333
219259;4;30;0.1333
226234;4;30;0.1333
238303;5;30;0.1667
244049;4;30;0.1333
245344;4;30;0.1333
245345;4;30;0.1333
245347;4;30;0.1333
245349;4;30;0.1333
245350;4;30;0.1333
245352;4;30;0.1333
245353;4;30;0.1333
245354;4;30;0.1333
245355;4;30;0.1333
246534;4;30;0.1333
253671;4;30;0.1333
256436;5;30;0.1667
266223;4;30;0.1333
267886;4;30;0.1333
274047;4;30;0.1333
274654;4;30;0.1333
287272;4;30;0.1333
293503;4;30;0.1333
294328;4;30;0.1333
294398;4;30;0.1333
299822;4;30;0.1333
301461;5;30;0.1667
309954;5;30;0.1667
310397;4;30;0.1333
314141;4;30;0.1333
316829;4;30;0.1333
319258;4;30;0.1333
319610;5;30;0.1667
336882;4;30;0.1333
344402;5;30;0.1667
