program_id;overlap_count;signature_length;jaccard_index
3555;3;30;0.1000
11660;3;30;0.1000
11665;3;30;0.1000
11707;3;30;0.1000
16014;3;30;0.1000
20517;3;30;0.1000
24212;4;30;0.1333
24391;4;30;0.1333
26060;3;30;0.1000
26061;3;30;0.1000
26062;3;30;0.1000
27938;3;30;0.1000
27989;3;30;0.1000
37464;4;30;0.1333
38867;3;30;0.1000
40252;3;30;0.1000
49581;3;30;0.1000
53127;3;30;0.1000
53129;3;30;0.1000
53131;3;30;0.1000
53132;3;30;0.1000
53133;3;30;0.1000
56237;4;30;0.1333
61792;3;30;0.1000
63440;4;30;0.1333
64225;3;30;0.1000
64226;3;30;0.1000
66797;4;30;0.1333
69901;4;30;0.1333
69975;3;30;0.1000
74285;4;30;0.1333
77864;3;30;0.1000
78723;4;30;0.1333
81270;3;30;0.1000
81271;4;30;0.1333
81438;3;30;0.1000
82289;3;30;0.1000
85025;4;30;0.1333
85036;4;30;0.1333
86700;4;30;0.1333
100043;3;30;0.1000
100157;3;30;0.1000
100174;3;30;0.1000
100179;3;30;0.1000
101909;3;30;0.1000
108676;3;30;0.1000
116689;4;30;0.1333
131874;3;30;0.1000
131895;3;30;0.1000
134159;4;30;0.1333
134160;4;30;0.1333
134161;4;30;0.1333
135037;4;30;0.1333
144449;4;30;0.1333
145910;4;30;0.1333
145980;4;30;0.1333
152100;3;30;0.1000
154516;3;30;0.1000
156859;3;30;0.1000
163832;3;30;0.1000
163833;3;30;0.1000
166148;4;30;0.1333
167020;3;30;0.1000
178977;4;30;0.1333
179436;4;30;0.1333
182255;4;30;0.1333
187365;3;30;0.1000
210535;3;30;0.1000
213826;3;30;0.1000
213837;3;30;0.1000
223833;3;30;0.1000
232096;4;30;0.1333
234043;3;30;0.1000
234717;3;30;0.1000
238471;3;30;0.1000
238472;3;30;0.1000
238473;3;30;0.1000
247954;3;30;0.1000
248038;3;30;0.1000
253503;4;30;0.1333
256737;4;30;0.1333
262519;3;30;0.1000
267031;3;30;0.1000
268685;4;30;0.1333
273374;3;30;0.1000
273408;4;30;0.1333
283394;4;30;0.1333
297928;3;30;0.1000
300254;4;30;0.1333
304375;4;30;0.1333
305070;3;30;0.1000
305073;3;30;0.1000
322984;3;30;0.1000
328823;4;30;0.1333
329494;3;30;0.1000
332112;3;30;0.1000
332127;3;30;0.1000
332139;3;30;0.1000
342281;3;30;0.1000
346866;6;30;0.2000
