program id;overlap
188687;20
346628;20
346647;20
346665;20
346667;20
346762;20
346763;20
73155;19
115399;19
128321;19
129147;19
277969;19
336165;19
23053;18
200172;18
200753;18
270489;18
346626;18
346648;18
346666;18
348793;18
349311;18
349313;18
349318;18
349332;18
349334;18
349361;18
349363;18
349515;18
349532;18
349584;18
349591;18
52709;17
73157;17
104496;17
107264;17
108246;17
108447;17
115178;17
118342;17
147611;17
186997;17
188683;17
199876;17
199877;17
215109;17
238452;17
244973;17
256169;17
262768;17
