program id;overlap
255673;21
7859;20
6605;19
38736;19
63019;19
182454;19
186996;19
198957;19
215715;19
216490;19
241581;19
336182;19
336202;19
336538;19
23053;18
26948;18
26952;18
26954;18
31970;18
38049;18
38050;18
39980;18
54441;18
55251;18
90347;18
104545;18
105872;18
108246;18
108447;18
118342;18
125894;18
138035;18
176085;18
180266;18
186997;18
187468;18
190865;18
199876;18
199877;18
242373;18
242781;18
284556;18
284565;18
284566;18
290158;18
302353;18
345876;18
346181;18
349562;18
349842;18
