program id;overlap
307395;22
28051;20
28128;20
28159;20
28164;20
49072;20
49380;20
49381;20
49382;20
82491;20
92985;20
94911;20
106392;20
109518;20
137591;20
143218;20
143647;20
147688;20
147962;20
152056;20
153597;20
154235;20
154237;20
154248;20
154346;20
154348;20
162272;20
162757;20
163444;20
163446;20
163460;20
163608;20
164311;20
164537;20
164552;20
167032;20
177690;20
178706;20
200069;20
247560;20
277357;20
303486;20
303487;20
303488;20
346515;20
349594;20
180;19
1240;19
1341;19
18903;19
