program_id;overlap_count;jaccard_index
1030;17;0.8095
4641;17;0.7727
46646;18;0.8571
50141;16;0.6667
53222;16;0.7273
54881;18;0.8571
55522;16;0.6957
62046;16;0.7273
69482;17;0.7727
82074;16;0.6667
94013;17;0.8095
96976;18;0.9000
107458;19;0.9048
113954;16;0.7273
114890;16;0.7273
120892;16;0.7273
122199;16;0.6957
131370;17;0.7727
135732;17;0.7391
139797;16;0.7273
145154;17;0.7727
168010;17;0.7391
188071;16;0.7273
189315;16;0.6957
194584;16;0.6667
206492;17;0.7391
213724;16;0.6957
239968;19;0.9500
245400;16;0.7273
259362;16;0.7273
285073;18;0.8182
320947;17;0.8095
321100;16;0.7273
