program_id;overlap_count;jaccard_index
796;24;0.8889
2162;22;0.7586
2194;20;0.6667
4601;21;0.7241
11549;20;0.6897
16578;20;0.7143
16627;21;0.7500
16639;22;0.7857
16655;22;0.7586
16687;25;0.9615
19670;21;0.7241
19673;20;0.7143
19674;20;0.7143
19675;22;0.7586
19676;20;0.7143
19678;20;0.7143
19679;22;0.7586
19680;20;0.7143
19681;22;0.7586
19684;20;0.7143
19686;20;0.7143
19688;20;0.7143
19690;20;0.7143
19691;22;0.7586
19693;22;0.7586
19695;20;0.7143
19696;20;0.7143
19697;20;0.7143
19698;20;0.7143
19699;20;0.7143
19700;20;0.7143
19701;20;0.7143
19702;20;0.7143
19703;20;0.7143
19762;20;0.6897
19827;20;0.7143
19863;20;0.7143
30657;24;0.9231
49471;20;0.7143
59833;24;0.8571
61146;22;0.7586
62539;24;0.8889
62546;21;0.7241
64853;24;0.8571
66643;20;0.6897
68425;21;0.7500
68426;21;0.7241
72126;22;0.8148
72334;20;0.6667
73010;22;0.7586
83680;20;0.7143
85565;23;0.8519
86465;23;0.8214
89250;24;0.8571
90550;20;0.7143
93064;24;0.8276
93602;23;0.8214
96444;23;0.7931
98317;21;0.7000
105531;21;0.7778
113011;20;0.6250
113014;20;0.6667
115754;20;0.6452
121839;20;0.6897
122952;23;0.8214
123152;24;0.8571
145423;20;0.7143
174968;20;0.6250
176051;21;0.7778
176053;20;0.7143
176105;21;0.7778
176214;20;0.7143
176394;20;0.7143
176537;20;0.6250
177703;20;0.6897
177870;22;0.7586
178809;20;0.6250
179044;20;0.7143
180433;21;0.7000
180434;20;0.7143
186706;21;0.7000
188485;20;0.6897
188734;20;0.6452
188939;21;0.7778
188943;20;0.7407
189038;20;0.7143
189966;21;0.7778
196533;20;0.6061
197723;25;0.9615
197726;21;0.7778
197727;23;0.8214
197729;23;0.8214
197732;21;0.7778
197736;24;0.8571
228719;20;0.7143
228721;22;0.7586
228824;20;0.7143
229939;22;0.7586
235162;20;0.6667
235509;21;0.7778
236290;21;0.7500
248179;23;0.7931
248181;24;0.8571
248897;20;0.6667
256719;20;0.7143
257775;20;0.6452
257872;22;0.7586
263498;21;0.7241
268813;20;0.6250
269430;22;0.7586
292648;23;0.8519
292987;21;0.7241
300077;23;0.9200
303658;20;0.7407
304656;22;0.7586
319159;20;0.6250
333345;20;0.6250
336266;20;0.7143
336308;20;0.7143
343069;20;0.6897
344520;20;0.6897
344554;20;0.6897
344568;20;0.6897
