program id;overlap
191686;20
341331;18
130257;17
194350;17
213083;17
213556;17
217123;17
254471;17
254472;17
254644;17
254646;17
254647;17
254682;17
254684;17
254870;17
254871;17
254872;17
259907;17
5909;16
24305;16
24312;16
53635;16
54610;16
54611;16
54612;16
54613;16
54614;16
54615;16
54616;16
54617;16
54886;16
74209;16
79251;16
109474;16
136272;16
136305;16
145132;16
145133;16
145134;16
145136;16
145137;16
175187;16
185353;16
187468;16
189122;16
194882;16
202207;16
211483;16
211911;16
266535;16
