program_id;overlap_count;signature_length;jaccard_index
796;4;30;0.1333
3881;4;30;0.1333
4601;4;30;0.1333
5356;4;30;0.1333
8762;4;30;0.1333
19689;4;30;0.1333
19692;4;30;0.1333
19694;4;30;0.1333
22522;4;30;0.1333
22524;4;30;0.1333
22525;4;30;0.1333
22526;4;30;0.1333
22527;4;30;0.1333
24913;4;30;0.1333
27138;4;30;0.1333
33425;4;30;0.1333
36134;4;30;0.1333
36158;4;30;0.1333
37480;4;30;0.1333
51678;4;30;0.1333
56981;4;30;0.1333
62076;4;30;0.1333
64232;6;30;0.2000
64853;4;30;0.1333
68426;4;30;0.1333
70353;4;30;0.1333
70781;4;30;0.1333
72126;4;30;0.1333
80335;4;30;0.1333
81674;5;30;0.1667
83589;4;30;0.1333
83669;4;30;0.1333
84363;5;30;0.1667
86465;4;30;0.1333
86814;4;30;0.1333
87505;4;30;0.1333
89271;4;30;0.1333
89279;4;30;0.1333
93064;4;30;0.1333
93828;4;30;0.1333
96444;4;30;0.1333
98462;4;30;0.1333
102700;4;30;0.1333
105042;4;30;0.1333
107304;4;30;0.1333
108584;4;30;0.1333
108854;4;30;0.1333
108856;4;30;0.1333
112248;4;30;0.1333
120962;4;30;0.1333
128092;4;30;0.1333
128985;4;30;0.1333
130328;4;30;0.1333
132651;4;30;0.1333
137340;4;30;0.1333
140152;4;30;0.1333
140157;4;30;0.1333
152535;4;30;0.1333
152892;4;30;0.1333
153355;4;30;0.1333
158270;4;30;0.1333
165133;4;30;0.1333
165222;4;30;0.1333
165664;4;30;0.1333
171751;4;30;0.1333
176824;4;30;0.1333
178537;5;30;0.1667
178970;4;30;0.1333
179339;4;30;0.1333
180602;4;30;0.1333
186575;4;30;0.1333
186707;4;30;0.1333
191621;4;30;0.1333
191628;4;30;0.1333
196793;4;30;0.1333
197723;4;30;0.1333
197727;4;30;0.1333
204985;4;30;0.1333
207021;4;30;0.1333
212748;4;30;0.1333
212759;4;30;0.1333
213326;5;30;0.1667
226782;4;30;0.1333
233398;4;30;0.1333
239056;4;30;0.1333
248179;4;30;0.1333
253130;4;30;0.1333
258387;5;30;0.1667
262023;4;30;0.1333
262402;4;30;0.1333
263497;4;30;0.1333
269430;4;30;0.1333
277928;4;30;0.1333
282088;4;30;0.1333
283750;4;30;0.1333
287744;4;30;0.1333
291910;4;30;0.1333
308215;4;30;0.1333
342977;4;30;0.1333
347112;4;30;0.1333
