program id;overlap
176320;23
20780;21
176052;21
176106;21
176107;21
176396;21
140246;20
178236;20
188882;20
157215;19
176516;19
176517;19
176518;19
176519;19
176520;19
176523;19
177157;19
2194;18
7493;18
10478;18
10603;18
19973;18
40249;18
60006;18
73447;18
73448;18
77451;18
86088;18
90388;18
100954;18
116425;18
160389;18
165663;18
171546;18
174968;18
176054;18
176441;18
196361;18
223139;18
231187;18
255249;18
305326;18
332133;18
332437;18
332438;18
333451;18
344111;18
348720;18
348723;18
425;17
