program_id;overlap_count;jaccard_index
5995;21;0.7500
22775;22;0.8148
23601;21;0.7778
32092;21;0.7241
32246;23;0.8846
38163;21;0.7500
58195;22;0.7097
64198;21;0.6562
75353;21;0.7241
115266;22;0.8148
143954;21;0.7000
175006;23;0.8519
178855;21;0.7241
189376;22;0.8148
200058;22;0.7333
206806;22;0.7586
212068;21;0.7241
213834;23;0.7931
213843;23;0.7667
224455;23;0.7667
227327;21;0.7000
233329;23;0.8846
254874;23;0.7931
256539;22;0.7857
260918;21;0.6774
269745;21;0.7241
274248;23;0.8214
286444;21;0.7500
294172;22;0.7857
301973;21;0.7500
328950;21;0.6774
338760;21;0.6562
339136;22;0.7097
