program id;overlap
180987;21
60543;20
78812;20
164925;20
193636;20
14410;19
14430;19
51129;19
53122;19
60539;19
95836;19
98568;19
104712;19
104713;19
107867;19
107870;19
107873;19
121334;19
121335;19
121336;19
122178;19
143198;19
144394;19
146899;19
168577;19
180986;19
206294;19
214398;19
325000;19
4248;18
65941;18
89940;18
105084;18
111125;18
116088;18
116089;18
122175;18
127829;18
127951;18
133567;18
135855;18
167666;18
194119;18
245243;18
246003;18
11857;17
26729;17
28276;17
28314;17
50158;17
