program_id;overlap_count;signature_length;jaccard_index
1069;5;30;0.1667
1764;5;30;0.1667
2293;5;30;0.1667
2534;4;30;0.1333
4068;4;30;0.1333
4525;5;30;0.1667
8867;5;30;0.1667
15519;4;30;0.1333
15520;4;30;0.1333
16061;4;30;0.1333
19669;4;30;0.1333
22783;4;30;0.1333
24485;5;30;0.1667
28860;5;30;0.1667
47229;5;30;0.1667
47231;5;30;0.1667
47251;4;30;0.1333
47259;4;30;0.1333
47267;4;30;0.1333
47281;5;30;0.1667
47289;5;30;0.1667
47411;5;30;0.1667
47414;5;30;0.1667
47415;5;30;0.1667
47441;5;30;0.1667
47444;5;30;0.1667
47541;5;30;0.1667
53831;4;30;0.1333
53987;4;30;0.1333
73000;4;30;0.1333
73010;4;30;0.1333
74149;4;30;0.1333
74922;4;30;0.1333
78819;5;30;0.1667
83304;4;30;0.1333
83305;4;30;0.1333
83306;4;30;0.1333
83424;4;30;0.1333
83694;4;30;0.1333
83695;4;30;0.1333
83886;4;30;0.1333
84150;4;30;0.1333
84152;4;30;0.1333
84858;5;30;0.1667
98299;4;30;0.1333
98300;4;30;0.1333
98302;4;30;0.1333
98303;4;30;0.1333
98304;4;30;0.1333
98615;4;30;0.1333
99013;4;30;0.1333
99134;4;30;0.1333
104099;5;30;0.1667
110451;5;30;0.1667
115519;5;30;0.1667
130818;4;30;0.1333
130820;4;30;0.1333
130884;4;30;0.1333
131428;4;30;0.1333
131739;4;30;0.1333
132466;4;30;0.1333
132593;4;30;0.1333
132596;4;30;0.1333
132899;4;30;0.1333
164553;4;30;0.1333
166035;5;30;0.1667
166138;4;30;0.1333
169642;5;30;0.1667
170775;4;30;0.1333
170777;4;30;0.1333
170793;5;30;0.1667
174438;5;30;0.1667
179259;4;30;0.1333
186494;4;30;0.1333
186496;4;30;0.1333
186544;4;30;0.1333
186776;4;30;0.1333
188681;5;30;0.1667
194144;4;30;0.1333
194272;4;30;0.1333
194475;4;30;0.1333
195140;5;30;0.1667
199757;5;30;0.1667
211521;5;30;0.1667
212071;4;30;0.1333
212329;4;30;0.1333
227316;5;30;0.1667
228581;5;30;0.1667
229939;4;30;0.1333
248179;4;30;0.1333
248181;4;30;0.1333
253475;5;30;0.1667
257872;4;30;0.1333
264888;5;30;0.1667
264895;4;30;0.1333
265430;5;30;0.1667
283508;4;30;0.1333
292648;4;30;0.1333
313745;4;30;0.1333
329975;4;30;0.1333
