program id;overlap
17666;24
19554;24
51119;24
68519;24
82344;24
97706;24
100710;24
109395;24
120454;24
159353;24
183060;24
189733;24
298468;24
323072;24
326690;24
327938;24
332883;24
334762;24
349440;24
350388;24
4426;22
58161;22
76332;22
111234;22
267582;22
285962;22
285974;22
342002;22
347128;22
55030;21
48671;20
73890;20
213633;20
214682;20
217434;20
249122;20
295311;20
184526;19
206903;19
244149;19
265716;19
28304;18
52657;18
63281;18
64916;18
70032;18
70821;18
102389;18
102390;18
107991;18
