program_id;overlap_count;signature_length;jaccard_index
2459;8;30;0.2667
4456;7;30;0.2333
7478;8;30;0.2667
8264;7;30;0.2333
8402;7;30;0.2333
15583;7;30;0.2333
25697;7;30;0.2333
28741;7;30;0.2333
35472;8;30;0.2667
45650;8;30;0.2667
45802;8;30;0.2667
45807;9;30;0.3000
47377;7;30;0.2333
54684;8;30;0.2667
59009;7;30;0.2333
59010;7;30;0.2333
63354;8;30;0.2667
63732;8;30;0.2667
80260;7;30;0.2333
82486;7;30;0.2333
84261;7;30;0.2333
90550;7;30;0.2333
94729;7;30;0.2333
98316;7;30;0.2333
98317;7;30;0.2333
100583;7;30;0.2333
100679;7;30;0.2333
101426;7;30;0.2333
106587;7;30;0.2333
106845;8;30;0.2667
106846;7;30;0.2333
112566;7;30;0.2333
121839;7;30;0.2333
121929;7;30;0.2333
126665;7;30;0.2333
136768;7;30;0.2333
152422;7;30;0.2333
156677;8;30;0.2667
156773;8;30;0.2667
156810;7;30;0.2333
158704;8;30;0.2667
165392;8;30;0.2667
165669;7;30;0.2333
166124;7;30;0.2333
167179;7;30;0.2333
180317;7;30;0.2333
184527;9;30;0.3000
184741;7;30;0.2333
187393;7;30;0.2333
197602;8;30;0.2667
201488;7;30;0.2333
206908;8;30;0.2667
208283;7;30;0.2333
211618;8;30;0.2667
211622;7;30;0.2333
213480;7;30;0.2333
213823;8;30;0.2667
214059;7;30;0.2333
216257;7;30;0.2333
219211;7;30;0.2333
223140;7;30;0.2333
227015;8;30;0.2667
227513;7;30;0.2333
227720;7;30;0.2333
239056;7;30;0.2333
239057;7;30;0.2333
241894;7;30;0.2333
242091;7;30;0.2333
246447;8;30;0.2667
247534;7;30;0.2333
248178;8;30;0.2667
249059;7;30;0.2333
249983;7;30;0.2333
250754;7;30;0.2333
256818;8;30;0.2667
268579;7;30;0.2333
277094;8;30;0.2667
289426;7;30;0.2333
290922;7;30;0.2333
296367;8;30;0.2667
296909;7;30;0.2333
298023;8;30;0.2667
301687;8;30;0.2667
313113;8;30;0.2667
313543;8;30;0.2667
313560;8;30;0.2667
313575;7;30;0.2333
313696;8;30;0.2667
313773;7;30;0.2333
314038;8;30;0.2667
314194;8;30;0.2667
314752;8;30;0.2667
315019;8;30;0.2667
315470;8;30;0.2667
315495;7;30;0.2333
315519;8;30;0.2667
315699;8;30;0.2667
315748;7;30;0.2333
316137;7;30;0.2333
329991;8;30;0.2667
