program id;overlap
269468;23
269584;20
100188;18
210369;18
290651;18
308580;18
35106;17
61600;17
172341;17
190577;17
211154;17
271208;17
272162;17
289121;17
304725;17
5287;16
11872;16
20873;16
30180;16
33596;16
47673;16
55601;16
59988;16
69760;16
83319;16
92441;16
108495;16
117197;16
127146;16
127147;16
130404;16
152725;16
155627;16
162024;16
162674;16
165152;16
169601;16
172340;16
172517;16
178393;16
178949;16
180602;16
202991;16
208536;16
208556;16
211064;16
218832;16
229422;16
234811;16
241095;16
