program id;overlap
1644;20
144503;20
183344;20
214829;20
214831;20
273596;20
278616;20
303005;20
336114;20
78344;19
98746;19
111648;19
217394;19
228138;19
243514;19
259217;19
293065;19
317783;19
346295;19
322;18
2999;18
5043;18
56162;18
91141;18
95126;18
95127;18
95266;18
99237;18
99252;18
100703;18
110349;18
117081;18
125445;18
128201;18
138041;18
143455;18
143456;18
143457;18
145027;18
159649;18
159651;18
159745;18
164303;18
164444;18
164463;18
164475;18
164485;18
164490;18
180140;18
187395;18
