program_id;overlap_count;signature_length;jaccard_index
6478;4;30;0.1333
7843;4;30;0.1333
21879;4;30;0.1333
22776;4;30;0.1333
26641;3;30;0.1000
26811;3;30;0.1000
30130;3;30;0.1000
30433;3;30;0.1000
35327;3;30;0.1000
38589;3;30;0.1000
46699;4;30;0.1333
52825;4;30;0.1333
53646;4;30;0.1333
54092;4;30;0.1333
55659;3;30;0.1000
55861;3;30;0.1000
57658;3;30;0.1000
59116;4;30;0.1333
68037;3;30;0.1000
68179;3;30;0.1000
71072;4;30;0.1333
76736;5;30;0.1667
78030;3;30;0.1000
80776;4;30;0.1333
84505;3;30;0.1000
87049;4;30;0.1333
91577;4;30;0.1333
92403;4;30;0.1333
92724;3;30;0.1000
95995;3;30;0.1000
98179;3;30;0.1000
98253;3;30;0.1000
98256;3;30;0.1000
98259;3;30;0.1000
98262;3;30;0.1000
99780;3;30;0.1000
101266;3;30;0.1000
105234;4;30;0.1333
108715;4;30;0.1333
110158;4;30;0.1333
111715;3;30;0.1000
112774;4;30;0.1333
113241;3;30;0.1000
120613;4;30;0.1333
121102;4;30;0.1333
121896;3;30;0.1000
127329;4;30;0.1333
138624;3;30;0.1000
142329;3;30;0.1000
142429;3;30;0.1000
142492;3;30;0.1000
142496;3;30;0.1000
142531;3;30;0.1000
142576;3;30;0.1000
142698;3;30;0.1000
147974;3;30;0.1000
147992;3;30;0.1000
151566;3;30;0.1000
151590;3;30;0.1000
154115;4;30;0.1333
160746;3;30;0.1000
160796;3;30;0.1000
160799;3;30;0.1000
160807;3;30;0.1000
161346;4;30;0.1333
161418;4;30;0.1333
167441;3;30;0.1000
171511;4;30;0.1333
174745;4;30;0.1333
178389;4;30;0.1333
178523;3;30;0.1000
179893;4;30;0.1333
179899;4;30;0.1333
191402;3;30;0.1000
192002;3;30;0.1000
194106;4;30;0.1333
196700;3;30;0.1000
206917;3;30;0.1000
213785;3;30;0.1000
216871;4;30;0.1333
216876;4;30;0.1333
219196;3;30;0.1000
219650;3;30;0.1000
219651;3;30;0.1000
226136;3;30;0.1000
226323;3;30;0.1000
234933;4;30;0.1333
267613;3;30;0.1000
272708;3;30;0.1000
279635;4;30;0.1333
280425;4;30;0.1333
287275;4;30;0.1333
287523;4;30;0.1333
289034;4;30;0.1333
292291;4;30;0.1333
309831;3;30;0.1000
318610;4;30;0.1333
332687;4;30;0.1333
334091;3;30;0.1000
348296;3;30;0.1000
