program id;overlap
118342;22
349361;21
349363;21
50511;20
147611;20
316371;20
346627;20
349300;20
349302;20
349318;20
349332;20
349334;20
349532;20
349562;20
749;19
7854;19
7859;19
23053;19
38518;19
39980;19
66381;19
73155;19
86630;19
99021;19
100192;19
102893;19
108246;19
108485;19
115178;19
118346;19
118348;19
118351;19
118353;19
133476;19
139714;19
139748;19
139761;19
186997;19
199475;19
199876;19
199877;19
207833;19
227430;19
231797;19
238452;19
241581;19
256169;19
277457;19
284556;19
290840;19
