program_id;overlap_count;signature_length;jaccard_index
15253;3;30;0.1000
15258;3;30;0.1000
15259;3;30;0.1000
15260;3;30;0.1000
27849;3;30;0.1000
36562;4;30;0.1333
37550;3;30;0.1000
37565;3;30;0.1000
37566;3;30;0.1000
55438;3;30;0.1000
61989;3;30;0.1000
63434;3;30;0.1000
73724;3;30;0.1000
80354;3;30;0.1000
81223;3;30;0.1000
85442;3;30;0.1000
87906;3;30;0.1000
88683;3;30;0.1000
94081;4;30;0.1333
100504;3;30;0.1000
100705;3;30;0.1000
111500;3;30;0.1000
123197;3;30;0.1000
123509;4;30;0.1333
127369;4;30;0.1333
127873;4;30;0.1333
135854;3;30;0.1000
135859;3;30;0.1000
135971;3;30;0.1000
136017;3;30;0.1000
154375;4;30;0.1333
154517;4;30;0.1333
154633;4;30;0.1333
157324;4;30;0.1333
157326;4;30;0.1333
157367;3;30;0.1000
157626;3;30;0.1000
158230;5;30;0.1667
158321;4;30;0.1333
158369;5;30;0.1667
158443;3;30;0.1000
166915;4;30;0.1333
166916;4;30;0.1333
166957;4;30;0.1333
167467;3;30;0.1000
167547;3;30;0.1000
167574;3;30;0.1000
173089;4;30;0.1333
173141;4;30;0.1333
173468;3;30;0.1000
173962;4;30;0.1333
175410;3;30;0.1000
176711;4;30;0.1333
179339;4;30;0.1333
179579;4;30;0.1333
183624;3;30;0.1000
183634;3;30;0.1000
184486;3;30;0.1000
184635;4;30;0.1333
186707;4;30;0.1333
204070;3;30;0.1000
204565;3;30;0.1000
207020;3;30;0.1000
217441;3;30;0.1000
223381;3;30;0.1000
224251;3;30;0.1000
229446;4;30;0.1333
235367;3;30;0.1000
239794;4;30;0.1333
242853;4;30;0.1333
245879;3;30;0.1000
245906;4;30;0.1333
249745;3;30;0.1000
250652;4;30;0.1333
266723;3;30;0.1000
270867;3;30;0.1000
275903;3;30;0.1000
281860;3;30;0.1000
288958;3;30;0.1000
289744;3;30;0.1000
289745;3;30;0.1000
289746;3;30;0.1000
290396;3;30;0.1000
299646;3;30;0.1000
304162;3;30;0.1000
304619;3;30;0.1000
319006;4;30;0.1333
321259;4;30;0.1333
321550;3;30;0.1000
321551;3;30;0.1000
321875;3;30;0.1000
325173;4;30;0.1333
331353;4;30;0.1333
331528;3;30;0.1000
332119;5;30;0.1667
332159;5;30;0.1667
332167;4;30;0.1333
341043;4;30;0.1333
342629;3;30;0.1000
344121;5;30;0.1667
