program_id;overlap_count;jaccard_index
529;26;0.4727
5720;25;0.6250
6636;25;0.4464
7291;26;0.5000
7715;25;0.6410
7993;25;0.6098
8516;25;0.3165
10385;25;0.5102
14637;25;0.4717
18211;27;0.4355
22782;24;0.4000
22784;26;0.5098
22785;26;0.5652
22791;26;0.6047
22816;24;0.6316
23538;24;0.5714
23544;25;0.5435
23658;25;0.5556
24220;26;0.5909
24399;26;0.5909
25699;28;0.6222
25701;26;0.5652
25702;25;0.5208
25713;28;0.5714
25714;27;0.6000
25716;26;0.5306
25720;27;0.5000
25721;27;0.5625
25724;27;0.5192
25725;26;0.4483
25726;26;0.4906
25728;26;0.5652
25729;27;0.6000
25730;27;0.6429
25731;28;0.5385
25737;27;0.6429
25738;27;0.5510
25746;26;0.5778
26056;28;0.3836
29580;24;0.5455
29903;24;0.4800
29905;24;0.4706
30117;24;0.6486
31164;28;0.4667
33817;25;0.4167
34223;26;0.5652
37085;24;0.4898
38165;26;0.5417
38794;26;0.4333
45674;27;0.4737
49626;25;0.3788
50297;24;0.5714
54498;24;0.6316
55270;25;0.4902
55275;25;0.5435
55328;25;0.5102
55341;27;0.5192
55364;25;0.6410
55842;25;0.4902
55899;27;0.5000
55908;24;0.6154
55995;25;0.4902
56002;25;0.4902
56116;25;0.4902
56118;24;0.6486
56120;26;0.4815
58319;25;0.2907
61223;24;0.3380
61349;24;0.6857
61479;26;0.4906
63541;25;0.5952
64056;27;0.5000
64304;25;0.3425
64412;28;0.6667
65130;26;0.6190
65504;27;0.3971
67056;25;0.3788
76457;24;0.3810
80639;25;0.5682
81841;27;0.3214
82045;27;0.4821
82107;27;0.4909
82114;27;0.5294
82981;24;0.5000
85583;26;0.6190
87233;25;0.4032
89574;24;0.5217
90453;25;0.6098
91915;27;0.5000
93119;24;0.3692
95248;24;0.4800
99484;24;0.4286
99489;25;0.4545
100169;24;0.3750
100189;26;0.6500
101100;26;0.4906
101861;25;0.5000
101862;26;0.4483
106588;24;0.6154
107256;24;0.4211
109116;25;0.2976
113023;30;0.3061
113979;27;0.4030
115269;26;0.5778
116774;25;0.5435
117304;26;0.5909
118266;28;0.4242
119651;26;0.5532
120184;24;0.3038
120200;24;0.3038
120201;24;0.3038
120209;24;0.3038
127712;27;0.5000
130145;24;0.6154
130859;29;0.4677
132352;24;0.6154
132920;26;0.4906
134507;25;0.6579
136298;28;0.4179
137930;25;0.6250
138298;28;0.3182
140227;25;0.5952
141397;24;0.6486
143059;29;0.5088
143608;25;0.5000
153758;25;0.6944
166761;27;0.5510
178945;27;0.2621
178947;24;0.5714
180576;27;0.6000
183907;26;0.6667
184744;25;0.4237
187298;28;0.3784
187378;26;0.5652
188123;28;0.4912
188182;25;0.4464
188480;26;0.6047
188778;27;0.5094
189894;26;0.5306
192245;29;0.3625
192376;26;0.4262
193008;26;0.5909
193041;27;0.5625
194149;26;0.6190
195163;28;0.6667
197605;26;0.2889
200193;24;0.6857
202865;25;0.5952
203246;25;0.5952
203298;26;0.6500
203299;27;0.7297
209264;25;0.3425
209295;24;0.4444
210375;25;0.6250
212252;28;0.6667
212680;24;0.6486
212688;28;0.5283
212689;27;0.6279
212754;25;0.6757
212838;25;0.3623
212839;26;0.3333
212890;24;0.6000
212901;28;0.5490
212975;25;0.4717
213283;25;0.6579
213436;28;0.5185
213481;26;0.5652
213483;26;0.4194
213487;25;0.5208
213488;26;0.5909
213549;25;0.7576
213580;25;0.6250
213782;27;0.4426
214945;24;0.3288
215229;24;0.3158
216175;24;0.6486
217398;24;0.5714
217530;24;0.6486
220029;24;0.6316
220888;26;0.5306
227554;24;0.6000
228396;24;0.5714
229014;25;0.6410
235988;25;0.7353
239059;27;0.4821
239367;26;0.5417
240707;28;0.4308
243645;24;0.5854
244870;26;0.5909
244882;24;0.6154
245415;29;0.3671
245420;24;0.3582
245423;24;0.3810
245425;28;0.3256
245430;28;0.3256
249961;25;0.3205
249983;26;0.6667
250082;24;0.3529
250354;25;0.3623
250363;24;0.3380
250606;27;0.3600
250723;28;0.6087
250760;27;0.3971
250761;27;0.5625
250762;28;0.5600
256316;26;0.6500
256817;25;0.5102
257052;26;0.6842
257199;26;0.6500
258071;25;0.6410
258440;26;0.5306
260260;24;0.6667
268264;24;0.3158
268460;25;0.3425
268947;26;0.3171
269412;27;0.2673
269470;25;0.3425
269496;26;0.3377
269497;25;0.3086
269540;25;0.3425
269585;24;0.3380
269609;25;0.3425
269643;25;0.3333
269681;25;0.3165
269691;24;0.3582
270653;24;0.4138
270870;26;0.3171
272370;25;0.4237
274431;26;0.5098
276677;25;0.6250
276874;24;0.4528
283709;24;0.3871
288170;25;0.4808
289877;26;0.6667
290391;27;0.4737
291023;27;0.5000
291919;25;0.5682
292000;26;0.6047
292059;27;0.5745
294398;28;0.4118
296197;26;0.6047
296198;27;0.7105
296200;26;0.6842
296903;26;0.4906
297405;24;0.4138
302710;25;0.7576
304974;26;0.6047
307253;27;0.7297
313147;25;0.6098
313837;24;0.4000
313891;25;0.4310
313894;25;0.4310
316457;25;0.3125
318624;26;0.4906
320429;26;0.5098
323220;25;0.4808
330700;25;0.5319
331429;27;0.5625
331574;27;0.5000
334706;25;0.6250
336529;27;0.6136
339355;26;0.5098
344791;24;0.5581
345745;25;0.5682
