program id;overlap
339711;20
2447;19
77873;19
166336;19
267531;19
315050;19
8542;18
8548;18
26498;18
26513;18
37833;18
52678;18
61419;18
62563;18
70885;18
82560;18
84132;18
87953;18
88128;18
105058;18
106400;18
108514;18
124698;18
139806;18
144927;18
144929;18
153511;18
156622;18
156623;18
157241;18
164471;18
167550;18
179607;18
202563;18
204847;18
213035;18
218151;18
235337;18
250103;18
253654;18
280111;18
287811;18
287838;18
293164;18
295288;18
304025;18
304616;18
329480;18
330144;18
350968;18
