program id;overlap
97805;24
100100;24
159854;24
320508;24
349727;24
4736;21
52553;21
124744;21
124819;21
127893;21
128908;21
130595;21
144484;21
159965;21
338995;21
9999;20
95886;20
95891;20
109970;20
119304;20
156290;20
159841;20
176123;20
187034;20
303872;20
338432;20
98359;19
98360;19
103631;19
109954;19
124019;19
127895;19
127954;19
129818;19
131914;19
143971;19
209304;19
37;18
28729;18
99096;18
113187;18
114284;18
121314;18
131107;18
136157;18
167268;18
167684;18
171567;18
193358;18
206474;18
