program_id;overlap_count;jaccard_index
2193;20;0.7143
2194;20;0.6897
4542;20;0.7143
10467;20;0.7692
11547;20;0.7407
11549;20;0.7143
14176;20;0.7143
19764;21;0.7000
19774;20;0.7143
19973;20;0.7143
20769;20;0.7143
20807;20;0.7143
20832;20;0.7143
49471;21;0.8077
62546;20;0.6897
71982;20;0.7143
72334;20;0.6897
86180;20;0.7143
98317;21;0.7241
113011;21;0.7000
114761;21;0.7000
115754;20;0.6667
134945;20;0.6452
134972;20;0.6452
134976;20;0.7143
164629;20;0.6897
165663;20;0.7143
171417;20;0.6452
174968;22;0.7586
176014;20;0.7407
176051;21;0.8077
176053;21;0.8077
176105;21;0.8077
176214;21;0.8077
176394;21;0.8077
176537;21;0.7000
177346;21;0.7500
177703;21;0.7778
178809;20;0.6452
188485;21;0.7778
188655;21;0.8077
188659;21;0.7500
188729;20;0.6667
188734;20;0.6667
188736;21;0.7500
188934;21;0.7500
188935;20;0.7692
188939;21;0.8077
188941;20;0.6452
188943;21;0.8400
188945;21;0.7241
189038;21;0.8077
189966;21;0.8077
190289;21;0.8077
190290;21;0.7241
194807;21;0.7241
222134;21;0.8077
222135;21;0.8077
235162;21;0.7500
236290;20;0.7143
242671;20;0.7143
248181;20;0.6452
256719;21;0.8077
257775;21;0.7241
307229;20;0.6667
332133;20;0.6897
333345;21;0.7000
343069;20;0.7143
344111;21;0.8400
344212;21;0.7778
344520;20;0.7143
344554;20;0.7143
344568;20;0.7143
