program id;overlap
186238;19
934;18
134067;18
214206;18
246706;18
36829;17
91044;17
108964;17
139813;17
140818;17
162610;17
171141;17
182664;17
4054;16
50158;16
50163;16
53200;16
55237;16
55257;16
60677;16
61222;16
86343;16
94616;16
106147;16
107430;16
125233;16
125234;16
125235;16
127737;16
131033;16
133124;16
133510;16
135997;16
140589;16
142558;16
142572;16
142576;16
142626;16
142628;16
152815;16
154306;16
154307;16
157000;16
186497;16
193391;16
193770;16
197716;16
197764;16
197766;16
197768;16
