program_id;overlap_count;signature_length;jaccard_index
3881;3;30;0.1000
4294;3;30;0.1000
7069;4;30;0.1333
8530;3;30;0.1000
8531;3;30;0.1000
20108;3;30;0.1000
20130;3;30;0.1000
22420;3;30;0.1000
22421;3;30;0.1000
22423;3;30;0.1000
25789;3;30;0.1000
38556;3;30;0.1000
40252;4;30;0.1333
46824;3;30;0.1000
52633;3;30;0.1000
52637;3;30;0.1000
52655;3;30;0.1000
57033;3;30;0.1000
57063;3;30;0.1000
68310;3;30;0.1000
70782;4;30;0.1333
73747;3;30;0.1000
77133;3;30;0.1000
77543;3;30;0.1000
77864;3;30;0.1000
82551;3;30;0.1000
90654;4;30;0.1333
94789;3;30;0.1000
99062;3;30;0.1000
99774;3;30;0.1000
101909;3;30;0.1000
106040;3;30;0.1000
106549;3;30;0.1000
106846;3;30;0.1000
121934;4;30;0.1333
124353;3;30;0.1000
124927;3;30;0.1000
124928;3;30;0.1000
131385;3;30;0.1000
140435;3;30;0.1000
144613;3;30;0.1000
144615;3;30;0.1000
144707;3;30;0.1000
145109;3;30;0.1000
157122;3;30;0.1000
157884;4;30;0.1333
162802;3;30;0.1000
163817;4;30;0.1333
167327;3;30;0.1000
171974;3;30;0.1000
177023;3;30;0.1000
185021;3;30;0.1000
186187;4;30;0.1333
186944;3;30;0.1000
201546;3;30;0.1000
217330;3;30;0.1000
222945;4;30;0.1333
223134;4;30;0.1333
225399;3;30;0.1000
225700;3;30;0.1000
236967;3;30;0.1000
237353;3;30;0.1000
238015;3;30;0.1000
238845;4;30;0.1333
241235;3;30;0.1000
241526;3;30;0.1000
246645;3;30;0.1000
246863;3;30;0.1000
248422;3;30;0.1000
257145;6;30;0.2000
257984;3;30;0.1000
261766;3;30;0.1000
263497;3;30;0.1000
265939;3;30;0.1000
273313;3;30;0.1000
273743;4;30;0.1333
275486;3;30;0.1000
277094;3;30;0.1000
280097;3;30;0.1000
280321;4;30;0.1333
281814;3;30;0.1000
286810;3;30;0.1000
298036;3;30;0.1000
298977;3;30;0.1000
299915;3;30;0.1000
301673;3;30;0.1000
302930;3;30;0.1000
306185;3;30;0.1000
306447;3;30;0.1000
315511;3;30;0.1000
338595;4;30;0.1333
339824;3;30;0.1000
339825;3;30;0.1000
342235;3;30;0.1000
343996;3;30;0.1000
345071;3;30;0.1000
345455;4;30;0.1333
345456;4;30;0.1333
345457;4;30;0.1333
347266;3;30;0.1000
