program_id;overlap_count;signature_length;jaccard_index
3663;11;30;0.3667
4764;10;30;0.3333
6594;11;30;0.3667
7291;11;30;0.3667
14368;11;30;0.3667
28745;12;30;0.4000
33040;12;30;0.4000
33814;11;30;0.3667
39156;11;30;0.3667
43632;12;30;0.4000
43634;12;30;0.4000
43636;12;30;0.4000
43678;12;30;0.4000
44232;12;30;0.4000
52036;10;30;0.3333
54107;12;30;0.4000
60471;11;30;0.3667
63396;10;30;0.3333
65438;11;30;0.3667
80587;11;30;0.3667
81841;11;30;0.3667
82524;11;30;0.3667
89109;11;30;0.3667
90075;11;30;0.3667
98022;11;30;0.3667
98452;11;30;0.3667
109470;11;30;0.3667
110548;11;30;0.3667
113125;11;30;0.3667
122558;10;30;0.3333
127161;13;30;0.4333
127934;11;30;0.3667
130881;12;30;0.4000
139283;12;30;0.4000
155096;10;30;0.3333
159026;12;30;0.4000
162495;11;30;0.3667
167153;12;30;0.4000
168109;11;30;0.3667
176010;12;30;0.4000
183545;10;30;0.3333
184010;12;30;0.4000
189807;11;30;0.3667
190719;10;30;0.3333
197605;11;30;0.3667
209648;11;30;0.3667
211440;11;30;0.3667
211850;11;30;0.3667
219167;11;30;0.3667
220033;11;30;0.3667
220154;10;30;0.3333
232866;11;30;0.3667
235361;11;30;0.3667
245830;12;30;0.4000
255995;12;30;0.4000
257637;12;30;0.4000
266594;12;30;0.4000
267868;12;30;0.4000
273675;12;30;0.4000
273769;11;30;0.3667
273782;12;30;0.4000
276706;11;30;0.3667
289060;10;30;0.3333
295921;11;30;0.3667
310509;11;30;0.3667
311633;11;30;0.3667
312065;13;30;0.4333
312143;12;30;0.4000
312144;13;30;0.4333
312183;13;30;0.4333
312680;11;30;0.3667
313117;11;30;0.3667
313276;11;30;0.3667
313292;11;30;0.3667
313293;11;30;0.3667
313295;11;30;0.3667
313296;11;30;0.3667
313474;13;30;0.4333
313480;12;30;0.4000
313683;12;30;0.4000
313729;11;30;0.3667
313875;11;30;0.3667
313923;13;30;0.4333
313930;13;30;0.4333
314039;11;30;0.3667
314231;12;30;0.4000
314692;11;30;0.3667
314896;12;30;0.4000
315075;11;30;0.3667
315170;11;30;0.3667
315172;12;30;0.4000
315173;11;30;0.3667
315395;10;30;0.3333
315396;10;30;0.3333
315397;10;30;0.3333
315398;10;30;0.3333
315399;10;30;0.3333
315401;10;30;0.3333
315647;11;30;0.3667
315684;11;30;0.3667
