program id;overlap
51129;21
98568;21
121334;21
217478;21
60543;20
95836;20
164925;20
193636;20
14410;19
89940;19
104712;19
104713;19
116088;19
116089;19
121335;19
121336;19
122175;19
122178;19
133567;19
144394;19
168577;19
180986;19
206294;19
210381;19
214398;19
246003;19
325000;19
11857;18
14430;18
26729;18
53122;18
55096;18
60539;18
65941;18
70216;18
78812;18
88677;18
104730;18
108756;18
109221;18
122176;18
122177;18
124788;18
127951;18
143198;18
146899;18
166454;18
194119;18
256497;18
1670;17
