program id;overlap
37705;23
143997;23
293547;23
40705;22
29865;18
36701;18
51893;18
83579;18
99485;18
345345;18
131763;17
247397;17
292286;17
293640;17
293641;17
293643;17
293644;17
293672;17
293673;17
311523;17
313057;17
313251;17
313540;17
313556;17
313778;17
36586;16
47323;16
47342;16
47376;16
47587;16
55259;16
93609;16
98306;16
127669;16
128587;16
155097;16
165907;16
169600;16
169610;16
188030;16
190329;16
190335;16
225593;16
249118;16
285872;16
286717;16
330175;16
19429;15
40250;15
40544;15
