program id;overlap
26422;18
111417;18
214319;18
1867;17
97167;17
99363;17
108838;17
122519;17
171639;17
187778;17
267849;17
289443;17
314712;17
340199;17
346303;17
2754;16
6221;16
6230;16
33282;16
43220;16
51597;16
60889;16
80522;16
80667;16
80757;16
93043;16
104978;16
108429;16
108752;16
113895;16
115241;16
118060;16
118979;16
119416;16
120989;16
131843;16
131844;16
141187;16
161381;16
165679;16
171626;16
174724;16
175632;16
183154;16
194702;16
195031;16
195614;16
197769;16
206429;16
207374;16
