program id;overlap
51253;22
188708;22
228750;22
295719;22
295720;22
60926;21
126394;21
164449;21
193641;21
218990;21
236584;21
21006;20
41016;20
41110;20
48696;20
77866;20
85584;20
87603;20
90692;20
94633;20
100059;20
123189;20
130458;20
141775;20
159232;20
159515;20
159552;20
160335;20
186182;20
186183;20
186184;20
189740;20
210127;20
238236;20
242510;20
247322;20
247594;20
262714;20
277956;20
287439;20
288380;20
288476;20
301836;20
304349;20
304421;20
319645;20
6117;19
6119;19
6120;19
6121;19
