program_id;overlap_count;signature_length;jaccard_index
3481;8;30;0.2667
5912;7;30;0.2333
7070;8;30;0.2667
7526;7;30;0.2333
10913;8;30;0.2667
18904;7;30;0.2333
26917;8;30;0.2667
33540;7;30;0.2333
33888;7;30;0.2333
33889;7;30;0.2333
33890;7;30;0.2333
33891;7;30;0.2333
34385;7;30;0.2333
34822;7;30;0.2333
37085;7;30;0.2333
38154;8;30;0.2667
47520;8;30;0.2667
48865;8;30;0.2667
48876;7;30;0.2333
48878;7;30;0.2333
49656;7;30;0.2333
52143;8;30;0.2667
67424;8;30;0.2667
81006;8;30;0.2667
81008;8;30;0.2667
81012;7;30;0.2333
81013;8;30;0.2667
81017;8;30;0.2667
81074;8;30;0.2667
82764;8;30;0.2667
84084;8;30;0.2667
87161;7;30;0.2333
87215;7;30;0.2333
88921;7;30;0.2333
89154;7;30;0.2333
89181;7;30;0.2333
90012;7;30;0.2333
90965;8;30;0.2667
93303;8;30;0.2667
95000;8;30;0.2667
95722;8;30;0.2667
95740;8;30;0.2667
96307;8;30;0.2667
99214;8;30;0.2667
99216;8;30;0.2667
99760;7;30;0.2333
100155;7;30;0.2333
100187;7;30;0.2333
100430;8;30;0.2667
100431;7;30;0.2333
102591;8;30;0.2667
103134;8;30;0.2667
107256;7;30;0.2333
107839;7;30;0.2333
107903;8;30;0.2667
111177;8;30;0.2667
111567;8;30;0.2667
116757;7;30;0.2333
128814;8;30;0.2667
131465;7;30;0.2333
134494;8;30;0.2667
134497;7;30;0.2333
141291;7;30;0.2333
141523;8;30;0.2667
159286;7;30;0.2333
159287;7;30;0.2333
161339;8;30;0.2667
163613;7;30;0.2333
165225;8;30;0.2667
167821;7;30;0.2333
171480;8;30;0.2667
179619;7;30;0.2333
190730;8;30;0.2667
209094;7;30;0.2333
212669;7;30;0.2333
213387;7;30;0.2333
213764;8;30;0.2667
229788;8;30;0.2667
246645;7;30;0.2333
247595;7;30;0.2333
250814;7;30;0.2333
250878;7;30;0.2333
251963;7;30;0.2333
252932;7;30;0.2333
266698;7;30;0.2333
268459;7;30;0.2333
269342;8;30;0.2667
270444;7;30;0.2333
271896;7;30;0.2333
272199;7;30;0.2333
277353;8;30;0.2667
283353;7;30;0.2333
288913;7;30;0.2333
293067;8;30;0.2667
301726;7;30;0.2333
302709;7;30;0.2333
305316;8;30;0.2667
313891;7;30;0.2333
313894;7;30;0.2333
316709;8;30;0.2667
