program_id;overlap_count;jaccard_index
796;21;0.7000
2162;20;0.6452
2193;21;0.7500
2194;21;0.7241
4542;21;0.7500
10466;21;0.7778
10467;21;0.8077
10503;21;0.7778
11547;20;0.7143
11549;20;0.6897
14176;21;0.7500
16655;20;0.6452
16687;20;0.6452
19670;20;0.6667
19675;20;0.6452
19679;20;0.6452
19681;20;0.6452
19691;20;0.6452
19693;20;0.6452
20765;21;0.7778
20769;20;0.6897
20775;21;0.7778
20789;21;0.7778
20807;21;0.7500
20829;21;0.7500
20832;20;0.6897
20855;21;0.7500
30657;20;0.6667
59833;21;0.6774
61146;20;0.6452
62539;20;0.6452
64853;21;0.6774
71982;21;0.7500
72126;20;0.6897
73010;20;0.6452
85565;20;0.6667
86180;21;0.7500
86465;20;0.6452
89250;21;0.6774
93064;21;0.6562
93602;21;0.7000
96444;20;0.6250
113011;20;0.6250
114761;20;0.6250
115754;22;0.7586
121839;20;0.6897
122952;20;0.6452
123152;21;0.6774
131594;21;0.7241
134943;21;0.7778
134944;21;0.7778
134945;21;0.6774
134946;21;0.7500
134972;21;0.6774
157122;21;0.7000
164629;20;0.6667
171417;23;0.7931
174968;20;0.6250
176051;20;0.7143
176105;20;0.7143
176398;21;0.7778
176537;20;0.6250
177346;20;0.6667
177703;20;0.6897
177870;20;0.6452
178809;22;0.7333
186706;20;0.6452
188485;20;0.6897
188659;20;0.6667
188729;23;0.8214
188730;23;0.7931
188734;21;0.7000
188736;20;0.6667
188934;20;0.6667
188935;21;0.8077
188939;20;0.7143
188941;23;0.7931
188943;20;0.7407
188945;22;0.7586
189038;20;0.7143
189966;20;0.7143
190290;22;0.7586
194807;20;0.6452
197723;20;0.6452
197727;21;0.7000
197729;21;0.7000
197736;20;0.6250
222066;21;0.7500
222132;20;0.7143
228721;20;0.6452
229939;20;0.6452
235162;20;0.6667
236290;21;0.7500
242671;21;0.7500
248179;22;0.7333
248181;21;0.6774
248897;20;0.6667
257872;20;0.6452
263498;20;0.6667
268813;20;0.6250
269430;20;0.6452
294969;21;0.7241
296182;22;0.8148
304656;20;0.6452
333345;20;0.6250
343069;21;0.7500
344382;21;0.7500
344426;21;0.7500
344520;21;0.7500
344554;21;0.7500
344568;21;0.7500
