program_id;overlap_count;jaccard_index
1030;18;0.8571
4641;18;0.8182
46646;18;0.8182
50141;16;0.6400
53222;16;0.6957
54881;16;0.6667
55522;16;0.6667
62046;16;0.6957
69482;17;0.7391
94013;16;0.6957
96976;17;0.7727
107458;17;0.7083
113954;16;0.6957
120892;16;0.6957
131370;16;0.6667
135732;17;0.7083
139797;16;0.6957
168010;16;0.6400
188071;16;0.6957
189315;17;0.7391
194584;16;0.6400
200676;17;0.7727
206492;17;0.7083
214848;16;0.6400
239968;18;0.8182
245400;16;0.6957
259362;16;0.6957
285073;17;0.7083
320947;18;0.8571
