program id;overlap
183298;17
55975;15
127191;15
140158;15
1932;14
10238;14
10910;14
24224;14
30076;14
33190;14
33191;14
33193;14
34822;14
55463;14
67332;14
98554;14
99530;14
104862;14
107382;14
110063;14
120161;14
120162;14
122822;14
123760;14
130195;14
132820;14
135446;14
138232;14
140113;14
157052;14
159221;14
164265;14
192921;14
193884;14
214779;14
215451;14
215452;14
227356;14
228748;14
243600;14
251705;14
262442;14
273386;14
277752;14
278586;14
279230;14
287805;14
289233;14
290608;14
291229;14
